Name,Artists,Release,Label,Track,Track Artists,Artist Genres,Time,Key,Major/Minor,Danceability,Instrumental,Spoken Word,Loudness DB,BPM
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","S. A. D.","Kirin J Callinan",,3:38,C#/Db,Minor,57%,Non-instrumental,Non-spoken,-6.657,89.906,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Down 2 Hang","Kirin J Callinan;james chance",experimental;experimental rock;no wave;post-punk;uk post-punk,3:14,D,Major,49%,Non-instrumental,Non-spoken,-6.069,111.111,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Living Each Day","Kirin J Callinan;Connan Mockasin",electronica;experimental pop;indie soul;kiwi rock;neo-psychedelic,4:00,G#/Ab,Major,70%,Non-instrumental,Non-spoken,-8.99,100.016,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Big Enough","Kirin J Callinan;Alex Cameron;Molly Lewis;Jimmy Barnes",australian alternative rock;australian pop;australian rock,4:43,C,Major,51%,Non-instrumental,Non-spoken,-8.413,125.062,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Family Home","Kirin J Callinan;Finn Family",,4:59,C#/Db,Major,59%,Non-instrumental,Non-spoken,-14.404,115.127,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Telling Me This","Kirin J Callinan;Jorge Elbrecht",,4:31,A,Major,51%,Non-instrumental,Non-spoken,-9.564,89.974,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","This Whole Town","Kirin J Callinan;STAR",,3:10,D,Minor,46%,Non-instrumental,Non-spoken,-8.385,127.131,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Friend Of Lindy Morrison","Kirin J Callinan;Weyes Blood",art pop;experimental folk;freak folk;indie rock,4:03,C,Major,70%,Non-instrumental,Non-spoken,-9.946,99.981,
"Bravado","Kirin J Callinan",2017-06-09,"EMI Recorded Music Australia Pty Ltd","Bravado","Kirin J Callinan",,3:53,E,Minor,61%,Non-instrumental,Non-spoken,-8.863,94.043,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Mangrove","Young & Sick",indie poptimism;vapor pop;vapor soul,4:28,G#/Ab,Major,81%,Non-instrumental,Non-spoken,-9.813,143.901,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Heartache Fetish","Young & Sick",indie poptimism;vapor pop;vapor soul,3:09,G,Minor,74%,Non-instrumental,Non-spoken,-7.077,124.012,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Ghost Of A Chance","Young & Sick",indie poptimism;vapor pop;vapor soul,3:45,D,Minor,76%,Non-instrumental,Non-spoken,-8.174,102.997,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Counting Raindrops","Young & Sick",indie poptimism;vapor pop;vapor soul,3:49,G,Minor,74%,Non-instrumental,Non-spoken,-9.267,75.007,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Feel Pain","Young & Sick",indie poptimism;vapor pop;vapor soul,5:18,F,Major,54%,Non-instrumental,Non-spoken,-10.952,120.03,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Gloom","Young & Sick",indie poptimism;vapor pop;vapor soul,4:10,C,Major,67%,Non-instrumental,Non-spoken,-10.408,145.06,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Glass","Young & Sick",indie poptimism;vapor pop;vapor soul,3:18,F,Minor,74%,Non-instrumental,Non-spoken,-8.988,104.952,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Valium","Young & Sick",indie poptimism;vapor pop;vapor soul,4:35,G,Minor,74%,Non-instrumental,Non-spoken,-8.949,149.03,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Nowhere","Young & Sick",indie poptimism;vapor pop;vapor soul,3:29,G,Minor,66%,Non-instrumental,Non-spoken,-8.628,100.011,
"Young & Sick","Young & Sick",2014-01-01,"Harvest Records","Twentysomething","Young & Sick",indie poptimism;vapor pop;vapor soul,3:40,G,Major,76%,Non-instrumental,Non-spoken,-8.502,123.918,
"Dive","Tycho",2011-10-04,"Ghostly International","A Walk","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,5:16,A,Major,66%,Instrumental,Non-spoken,-7.816,139.952,
"Dive","Tycho",2011-10-04,"Ghostly International","Hours","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,5:44,G#/Ab,Major,58%,Instrumental,Non-spoken,-8.177,120.007,
"Dive","Tycho",2011-10-04,"Ghostly International","Daydream","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,5:34,G#/Ab,Major,65%,Instrumental,Non-spoken,-8.109,140.02,
"Dive","Tycho",2011-10-04,"Ghostly International","Dive","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,8:19,F#/Gb,Minor,63%,Instrumental,Non-spoken,-8.32,140.067,
"Dive","Tycho",2011-10-04,"Ghostly International","Coastal Brake","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,5:34,A,Major,60%,Instrumental,Non-spoken,-9.583,120.008,
"Dive","Tycho",2011-10-04,"Ghostly International","Ascension","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,4:24,D#/Eb,Minor,39%,Instrumental,Non-spoken,-10.982,85.002,
"Dive","Tycho",2011-10-04,"Ghostly International","Melanine","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,2:53,G#/Ab,Minor,45%,Instrumental,Non-spoken,-8.876,146.318,
"Dive","Tycho",2011-10-04,"Ghostly International","Adrift","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,6:02,C#/Db,Major,58%,Instrumental,Non-spoken,-10.159,150.003,
"Dive","Tycho",2011-10-04,"Ghostly International","Epigram","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,2:28,D,Major,67%,Instrumental,Non-spoken,-9.733,98.6,
"Dive","Tycho",2011-10-04,"Ghostly International","Elegy","Tycho",chillwave;downtempo;electronica;indietronica;intelligent dance music,4:23,D#/Eb,Major,54%,Instrumental,Non-spoken,-12.651,120.099,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","My My, Hey Hey (Out of the Blue) - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,3:47,G,Minor,51%,Non-instrumental,Non-spoken,-13.697,127.182,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Thrasher - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,5:39,D,Major,55%,Non-instrumental,Non-spoken,-14.051,121.016,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Ride My Llama - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,2:30,A,Major,50%,Non-instrumental,Non-spoken,-18.418,143.633,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Pocahontas - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,3:24,D,Minor,55%,Non-instrumental,Non-spoken,-14.319,128.382,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Sail Away - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,3:47,G,Major,49%,Non-instrumental,Non-spoken,-13.899,145.47,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Powderfinger - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,5:30,G,Major,49%,Non-instrumental,Non-spoken,-10.827,106.757,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Welfare Mothers - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,3:49,D,Major,32%,Non-instrumental,Non-spoken,-9.483,128.621,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Sedan Delivery - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,4:39,D,Major,34%,Non-instrumental,Non-spoken,-9.251,105.915,
"Rust Never Sleeps","Neil Young;Crazy Horse",1979-06-27,"Reprise","Hey Hey, My My (Into the Black) - 2016 Remaster","Neil Young;Crazy Horse",album rock;canadian singer-songwriter;classic canadian rock;classic rock;mellow gold;permanent wave;rock;roots rock;singer-songwriter;country rock;folk rock,5:12,E,Minor,52%,Non-instrumental,Non-spoken,-9.04,122.236,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","State of the Nation","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:25,D,Major,52%,Non-instrumental,Non-spoken,-18.721,174.917,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","3030","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,7:29,C#/Db,Major,50%,Non-instrumental,Non-spoken,-9.752,81.615,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","The Fantabulous Rap Extravaganza","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:21,C#/Db,Major,91%,Non-instrumental,Spoken,-11.383,105.163,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Things You Can Do","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:59,G#/Ab,Major,60%,Non-instrumental,Non-spoken,-7.821,84.883,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Positive Contact","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:42,C#/Db,Major,87%,Non-instrumental,Non-spoken,-9.586,105.018,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","St. Catherine St.","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:43,C,Minor,65%,Non-instrumental,Non-spoken,-14.614,128.17,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Virus","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:26,C#/Db,Major,75%,Non-instrumental,Non-spoken,-9.674,92.008,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Upgrade (A Baymar College College)","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:10,A#/Bb,Minor,45%,Non-instrumental,Non-spoken,-11.576,88.929,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","New Coke","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:41,B,Minor,68%,Non-instrumental,Non-spoken,-13.941,192.286,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Mastermind","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,3:34,C,Minor,75%,Non-instrumental,Non-spoken,-9.589,94.211,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","National Movie Review","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:53,A,Major,58%,Instrumental,Non-spoken,-27.199,104.818,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Madness","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:38,A#/Bb,Minor,46%,Non-instrumental,Non-spoken,-9.724,174.935,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Meet Cleofis Randolph the Patriarch","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:36,D#/Eb,Major,82%,Non-instrumental,Spoken,-14.136,89.952,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Time Keeps on Slipping","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:59,C#/Db,Minor,70%,Non-instrumental,Non-spoken,-7.971,96.015,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","The News (A Wholly Owned Subsidiary of Microsoft Inc.)","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:49,G,Minor,50%,Non-instrumental,Non-spoken,-16.173,172.584,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Turbulence - Remix","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,3:33,E,Minor,55%,Non-instrumental,Non-spoken,-9.499,174.094,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","The Fantabulous Rap Extravaganza Part II","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:37,D,Major,78%,Non-instrumental,Non-spoken,-14.923,104.981,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Battlesong","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:07,C#/Db,Minor,52%,Non-instrumental,Non-spoken,-10.379,88.396,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Love Story","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,3:26,D,Major,71%,Non-instrumental,Non-spoken,-11.029,82.017,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","Memory Loss","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,4:39,C#/Db,Major,78%,Non-instrumental,Non-spoken,-9.664,90.936,
"Deltron 3030","Deltron 3030",2000-01-01,"Deltron Projects","The Assman 640 Speaks","Deltron 3030;Del The Funky Homosapien;Dan The Automator;Kid Koala",afrofuturism;alternative hip hop;hardcore hip hop;hip hop;psychedelic hip hop;gangster rap;oakland hip hop;rap;turntablism;montreal indie;ninja;scratch;trip hop,0:33,B,Minor,58%,Instrumental,Non-spoken,-17.884,140.735,
"Fantastic Planet","Failure",1996-01-01,"London Records","Saturday Saviour","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:27,F#/Gb,Major,57%,Non-instrumental,Non-spoken,-9.87,120.784,
"Fantastic Planet","Failure",1996-01-01,"London Records","Sergeant Politeness","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:05,B,Major,68%,Non-instrumental,Non-spoken,-7.159,119.885,
"Fantastic Planet","Failure",1996-01-01,"London Records","Segue 1","Failure",alternative metal;alternative rock;grunge;post-hardcore,1:54,C#/Db,Major,41%,Instrumental,Non-spoken,-10.171,116.978,
"Fantastic Planet","Failure",1996-01-01,"London Records","Smoking Umbrellas","Failure",alternative metal;alternative rock;grunge;post-hardcore,3:58,F#/Gb,Minor,51%,Non-instrumental,Non-spoken,-6.99,149.63,
"Fantastic Planet","Failure",1996-01-01,"London Records","Pillowhead","Failure",alternative metal;alternative rock;grunge;post-hardcore,2:09,D#/Eb,Minor,41%,Non-instrumental,Non-spoken,-6.164,175.746,
"Fantastic Planet","Failure",1996-01-01,"London Records","Blank","Failure",alternative metal;alternative rock;grunge;post-hardcore,5:38,F#/Gb,Major,60%,Non-instrumental,Non-spoken,-8.74,116.398,
"Fantastic Planet","Failure",1996-01-01,"London Records","Segue 2","Failure",alternative metal;alternative rock;grunge;post-hardcore,1:17,C#/Db,Major,26%,Non-instrumental,Non-spoken,-18.445,87.26,
"Fantastic Planet","Failure",1996-01-01,"London Records","Dirty Blue Balloons","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:23,B,Major,48%,Non-instrumental,Non-spoken,-6.919,131.618,
"Fantastic Planet","Failure",1996-01-01,"London Records","Solaris","Failure",alternative metal;alternative rock;grunge;post-hardcore,3:43,C#/Db,Major,34%,Non-instrumental,Non-spoken,-7.275,151.478,
"Fantastic Planet","Failure",1996-01-01,"London Records","Pitiful","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:45,G#/Ab,Minor,52%,Instrumental,Non-spoken,-7.761,133.882,
"Fantastic Planet","Failure",1996-01-01,"London Records","Leo","Failure",alternative metal;alternative rock;grunge;post-hardcore,3:05,F#/Gb,Minor,48%,Non-instrumental,Non-spoken,-7.174,131.874,
"Fantastic Planet","Failure",1996-01-01,"London Records","Segue 3","Failure",alternative metal;alternative rock;grunge;post-hardcore,2:11,B,Major,52%,Instrumental,Non-spoken,-14.467,106.314,
"Fantastic Planet","Failure",1996-01-01,"London Records","The Nurse Who Loved Me","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:25,C#/Db,Major,38%,Non-instrumental,Non-spoken,-9.089,119.428,
"Fantastic Planet","Failure",1996-01-01,"London Records","Another Space Song","Failure",alternative metal;alternative rock;grunge;post-hardcore,5:10,C#/Db,Major,51%,Instrumental,Non-spoken,-7.861,84.308,
"Fantastic Planet","Failure",1996-01-01,"London Records","Stuck On You","Failure",alternative metal;alternative rock;grunge;post-hardcore,4:28,G#/Ab,Major,49%,Non-instrumental,Non-spoken,-6.711,142.076,
"Fantastic Planet","Failure",1996-01-01,"London Records","Heliotropic","Failure",alternative metal;alternative rock;grunge;post-hardcore,6:14,A#/Bb,Minor,47%,Instrumental,Non-spoken,-7.224,108.353,
"Fantastic Planet","Failure",1996-01-01,"London Records","Daylight","Failure",alternative metal;alternative rock;grunge;post-hardcore,6:00,A#/Bb,Minor,44%,Non-instrumental,Non-spoken,-10.48,94.878,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","The Beginning","Dirty Art Club",charlotte nc indie;chillhop;wonky,1:42,E,Minor,44%,Non-instrumental,Non-spoken,-9.125,173.025,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Always","Dirty Art Club",charlotte nc indie;chillhop;wonky,1:33,G,Major,41%,Non-instrumental,Non-spoken,-4.926,80.865,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","French Press","Dirty Art Club",charlotte nc indie;chillhop;wonky,1:39,C,Major,37%,Non-instrumental,Non-spoken,-6.069,188.986,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Just A Memory","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:04,B,Minor,53%,Non-instrumental,Non-spoken,-5.437,95.819,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","One Thousand","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:56,G,Major,71%,Instrumental,Non-spoken,-4.372,103.984,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Midnight Nocturne","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:22,D#/Eb,Minor,53%,Non-instrumental,Non-spoken,-3.204,92.014,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Red Giant","Dirty Art Club",charlotte nc indie;chillhop;wonky,3:19,F,Major,53%,Non-instrumental,Non-spoken,-6.373,143.971,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Astrid's Tune","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:14,A#/Bb,Minor,45%,Non-instrumental,Non-spoken,-3.097,93.526,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Lonley Tribulations","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:58,C,Major,73%,Instrumental,Non-spoken,-4.339,95.012,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","One Nine Seven Three","Dirty Art Club",charlotte nc indie;chillhop;wonky,3:31,C,Major,57%,Non-instrumental,Non-spoken,-5.673,101.865,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","The Crossing","Dirty Art Club",charlotte nc indie;chillhop;wonky,0:30,B,Major,54%,Instrumental,Non-spoken,-8.625,79.018,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","American Death Express","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:32,F,Minor,35%,Non-instrumental,Non-spoken,-2.348,93.651,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Dissonance","Dirty Art Club",charlotte nc indie;chillhop;wonky,1:00,A#/Bb,Major,35%,Instrumental,Non-spoken,-0.979,90.482,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Dust and Ivory","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:08,E,Minor,63%,Non-instrumental,Non-spoken,-2.503,106.057,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Jet Lag","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:16,C,Major,64%,Non-instrumental,Non-spoken,-5.391,106.417,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Inhale","Dirty Art Club",charlotte nc indie;chillhop;wonky,1:40,C#/Db,Major,41%,Non-instrumental,Non-spoken,-3.278,83.986,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Retleks Retleh","Dirty Art Club",charlotte nc indie;chillhop;wonky,0:49,F#/Gb,Minor,65%,Instrumental,Non-spoken,-7.67,96.05,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Fantasy Prone","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:25,B,Minor,80%,Instrumental,Non-spoken,-5.503,92,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","I'll Meet You In Brasil","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:57,F#/Gb,Minor,40%,Instrumental,Non-spoken,-4.759,179.941,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Liquor and Acid","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:00,D#/Eb,Major,75%,Non-instrumental,Non-spoken,-6.132,114.547,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","She's Mine At Last","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:48,G,Major,55%,Instrumental,Non-spoken,-2.377,106.974,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Napalm Skyline","Dirty Art Club",charlotte nc indie;chillhop;wonky,2:12,G,Major,45%,Instrumental,Non-spoken,-4.342,129.358,
"Heavy Starch","Dirty Art Club",2011-02-08,"Soulspazm // Elementality","Sincerely Yours, The D.A.C.","Dirty Art Club",charlotte nc indie;chillhop;wonky,3:01,E,Major,53%,Instrumental,Non-spoken,-3.545,98.891,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","The Fool","Closure in Moscow",dreamo;progressive post-hardcore,1:33,C#/Db,Major,62%,Non-instrumental,Non-spoken,-7.285,107.619,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","Pink Lemonade","Closure in Moscow",dreamo;progressive post-hardcore,8:14,C#/Db,Minor,31%,Non-instrumental,Non-spoken,-5.267,107.955,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","Neoprene Byzantine","Closure in Moscow",dreamo;progressive post-hardcore,3:54,C,Major,50%,Non-instrumental,Non-spoken,-3.744,82.499,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","Seeds of Gold","Closure in Moscow",dreamo;progressive post-hardcore,3:41,F#/Gb,Minor,65%,Non-instrumental,Non-spoken,-4.186,125.982,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","That Brahmatron Song","Closure in Moscow",dreamo;progressive post-hardcore,9:30,F,Major,21%,Non-instrumental,Non-spoken,-4.94,77.512,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","Dinosaur Boss Battle","Closure in Moscow",dreamo;progressive post-hardcore,6:20,F,Minor,27%,Non-instrumental,Spoken,-5.469,163.943,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","Mauerbauertraurigkeit","Closure in Moscow",dreamo;progressive post-hardcore,7:25,G,Major,40%,Non-instrumental,Non-spoken,-6.573,115.314,
"Pink Lemonade","Closure in Moscow",2014-05-09,"Sabretusk","The Church of The Technochrist","Closure in Moscow",dreamo;progressive post-hardcore,6:46,C,Major,54%,Non-instrumental,Non-spoken,-3.071,118.041,
